縣/市 INDEX,縣/市,鄉/鎮/市/區 INDEX,鄉/鎮/市/區,村/里 INDEX,村/里
15,屏東縣,278,竹田鄉,6294,竹田村
15,屏東縣,278,竹田鄉,6295,竹南村
15,屏東縣,278,竹田鄉,6296,糶糴村
15,屏東縣,278,竹田鄉,6297,履豐村
15,屏東縣,278,竹田鄉,6298,頭崙村
15,屏東縣,278,竹田鄉,6299,二崙村
15,屏東縣,278,竹田鄉,6300,美崙村
15,屏東縣,278,竹田鄉,6301,南勢村
15,屏東縣,278,竹田鄉,6302,西勢村
15,屏東縣,278,竹田鄉,6303,福田村
15,屏東縣,278,竹田鄉,6304,永豐村
15,屏東縣,278,竹田鄉,6305,六巷村
15,屏東縣,278,竹田鄉,6306,泗洲村
15,屏東縣,278,竹田鄉,6307,大湖村
15,屏東縣,278,竹田鄉,6308,鳳明村
15,屏東縣,279,新埤鄉,6309,新埤村
15,屏東縣,279,新埤鄉,6310,建功村
15,屏東縣,279,新埤鄉,6311,打鐵村
15,屏東縣,279,新埤鄉,6312,南豐村
15,屏東縣,279,新埤鄉,6313,萬隆村
15,屏東縣,279,新埤鄉,6314,箕湖村
15,屏東縣,279,新埤鄉,6315,餉潭村
15,屏東縣,280,枋寮鄉,6316,枋寮村
15,屏東縣,280,枋寮鄉,6317,新龍村
15,屏東縣,280,枋寮鄉,6318,保生村
15,屏東縣,280,枋寮鄉,6319,中寮村
15,屏東縣,280,枋寮鄉,6320,安樂村
15,屏東縣,280,枋寮鄉,6321,隆山村
15,屏東縣,280,枋寮鄉,6322,天時村
15,屏東縣,280,枋寮鄉,6323,地利村
15,屏東縣,280,枋寮鄉,6324,人和村
15,屏東縣,280,枋寮鄉,6325,內寮村
15,屏東縣,280,枋寮鄉,6326,新開村
15,屏東縣,280,枋寮鄉,6327,太源村
15,屏東縣,280,枋寮鄉,6328,玉泉村
15,屏東縣,280,枋寮鄉,6329,東海村
15,屏東縣,280,枋寮鄉,6330,大庄村
15,屏東縣,281,新園鄉,6331,瓦磘村
15,屏東縣,281,新園鄉,6332,仙吉村
15,屏東縣,281,新園鄉,6333,田洋村
15,屏東縣,281,新園鄉,6334,港墘村
15,屏東縣,281,新園鄉,6335,內庄村
15,屏東縣,281,新園鄉,6336,新東村
15,屏東縣,281,新園鄉,6337,新園村
15,屏東縣,281,新園鄉,6338,烏龍村
15,屏東縣,281,新園鄉,6339,興龍村
15,屏東縣,281,新園鄉,6340,中洲村
15,屏東縣,281,新園鄉,6341,南龍村
15,屏東縣,281,新園鄉,6342,港西村
15,屏東縣,281,新園鄉,6343,五房村
15,屏東縣,281,新園鄉,6344,鹽埔村
15,屏東縣,281,新園鄉,6345,共和村
15,屏東縣,282,崁頂鄉,6346,崁頂村
15,屏東縣,282,崁頂鄉,6347,園寮村
15,屏東縣,282,崁頂鄉,6348,圍內村
15,屏東縣,282,崁頂鄉,6349,力社村
15,屏東縣,282,崁頂鄉,6350,洲子村
15,屏東縣,282,崁頂鄉,6351,北勢村
15,屏東縣,282,崁頂鄉,6352,越溪村
15,屏東縣,282,崁頂鄉,6353,港東村
15,屏東縣,283,林邊鄉,6354,林邊村
15,屏東縣,283,林邊鄉,6355,光林村
15,屏東縣,283,林邊鄉,6356,仁和村
15,屏東縣,283,林邊鄉,6357,中林村
15,屏東縣,283,林邊鄉,6358,永樂村
15,屏東縣,283,林邊鄉,6359,水利村
15,屏東縣,283,林邊鄉,6360,崎峯村
15,屏東縣,283,林邊鄉,6361,田厝村
15,屏東縣,283,林邊鄉,6362,竹林村
15,屏東縣,283,林邊鄉,6363,鎮安村
15,屏東縣,284,南州鄉,6364,溪洲村
15,屏東縣,284,南州鄉,6365,溪南村
15,屏東縣,284,南州鄉,6366,仁里村
15,屏東縣,284,南州鄉,6367,溪北村
15,屏東縣,284,南州鄉,6368,七塊村
15,屏東縣,284,南州鄉,6369,萬華村
15,屏東縣,284,南州鄉,6370,米崙村
15,屏東縣,284,南州鄉,6371,壽元村
15,屏東縣,284,南州鄉,6372,同安村
15,屏東縣,284,南州鄉,6373,南安村
15,屏東縣,285,佳冬鄉,6374,佳冬村
15,屏東縣,285,佳冬鄉,6375,六根村
15,屏東縣,285,佳冬鄉,6376,賴家村
15,屏東縣,285,佳冬鄉,6377,萬建村
15,屏東縣,285,佳冬鄉,6378,石光村
15,屏東縣,285,佳冬鄉,6379,玉光村
15,屏東縣,285,佳冬鄉,6380,昌隆村
15,屏東縣,285,佳冬鄉,6381,豐隆村
15,屏東縣,285,佳冬鄉,6382,大同村
15,屏東縣,285,佳冬鄉,6383,羌園村
15,屏東縣,285,佳冬鄉,6384,燄溫村
15,屏東縣,285,佳冬鄉,6385,塭豐村
15,屏東縣,286,琉球鄉,6386,本福村
15,屏東縣,286,琉球鄉,6387,中福村
15,屏東縣,286,琉球鄉,6388,漁福村
15,屏東縣,286,琉球鄉,6389,大福村
15,屏東縣,286,琉球鄉,6390,南福村
15,屏東縣,286,琉球鄉,6391,天福村
15,屏東縣,286,琉球鄉,6392,上福村
15,屏東縣,286,琉球鄉,6393,杉福村
15,屏東縣,287,車城鄉,6394,福興村
15,屏東縣,287,車城鄉,6395,福安村
15,屏東縣,287,車城鄉,6396,田中村
15,屏東縣,287,車城鄉,6397,海口村
15,屏東縣,287,車城鄉,6398,統埔村
15,屏東縣,287,車城鄉,6399,溫泉村
15,屏東縣,287,車城鄉,6400,保力村
15,屏東縣,287,車城鄉,6401,新街村
15,屏東縣,287,車城鄉,6402,埔墘村
15,屏東縣,287,車城鄉,6403,射寮村
15,屏東縣,287,車城鄉,6404,後灣村
15,屏東縣,288,滿州鄉,6405,滿州村
15,屏東縣,288,滿州鄉,6406,里德村
15,屏東縣,288,滿州鄉,6407,永靖村
15,屏東縣,288,滿州鄉,6408,港口村
15,屏東縣,288,滿州鄉,6409,响林村
15,屏東縣,288,滿州鄉,6410,長樂村
15,屏東縣,288,滿州鄉,6411,九棚村
15,屏東縣,288,滿州鄉,6412,港仔村
15,屏東縣,289,枋山鄉,6413,枋山村
15,屏東縣,289,枋山鄉,6414,加祿村
15,屏東縣,289,枋山鄉,6415,楓港村
15,屏東縣,289,枋山鄉,6416,善餘村
15,屏東縣,290,三地門鄉,6417,三地村
15,屏東縣,290,三地門鄉,6418,達來村
15,屏東縣,290,三地門鄉,6419,德文村
15,屏東縣,290,三地門鄉,6420,大社村
15,屏東縣,290,三地門鄉,6421,賽嘉村
15,屏東縣,290,三地門鄉,6422,口社村
15,屏東縣,290,三地門鄉,6423,馬兒村
15,屏東縣,290,三地門鄉,6424,安坡村
15,屏東縣,290,三地門鄉,6425,青山村
15,屏東縣,290,三地門鄉,6426,青葉村
15,屏東縣,291,霧臺鄉,6427,霧臺村
15,屏東縣,291,霧臺鄉,6428,阿禮村
15,屏東縣,291,霧臺鄉,6429,吉露村
15,屏東縣,291,霧臺鄉,6430,大武村
15,屏東縣,291,霧臺鄉,6431,佳暮村
15,屏東縣,291,霧臺鄉,6432,好茶村
15,屏東縣,292,瑪家鄉,6433,瑪家村
15,屏東縣,292,瑪家鄉,6434,北葉村
15,屏東縣,292,瑪家鄉,6435,凉山村
15,屏東縣,292,瑪家鄉,6436,佳義村
15,屏東縣,292,瑪家鄉,6437,排灣村
15,屏東縣,292,瑪家鄉,6438,三和村
15,屏東縣,293,泰武鄉,6439,佳平村
15,屏東縣,293,泰武鄉,6440,武潭村
15,屏東縣,293,泰武鄉,6441,平和村
15,屏東縣,293,泰武鄉,6442,佳興村
15,屏東縣,293,泰武鄉,6443,泰武村
15,屏東縣,293,泰武鄉,6444,萬安村
15,屏東縣,294,來義鄉,6445,來義村
15,屏東縣,294,來義鄉,6446,義林村
15,屏東縣,294,來義鄉,6447,丹林村
15,屏東縣,294,來義鄉,6448,古樓村
15,屏東縣,294,來義鄉,6449,文樂村
15,屏東縣,294,來義鄉,6450,望嘉村
15,屏東縣,294,來義鄉,6451,南和村
15,屏東縣,295,春日鄉,6452,春日村
15,屏東縣,295,春日鄉,6453,古華村
15,屏東縣,295,春日鄉,6454,士文村
15,屏東縣,295,春日鄉,6455,七佳村
15,屏東縣,295,春日鄉,6456,歸崇村
15,屏東縣,295,春日鄉,6457,力里村
15,屏東縣,296,獅子鄉,6458,楓林村
15,屏東縣,296,獅子鄉,6459,丹路村
15,屏東縣,296,獅子鄉,6460,草埔村
15,屏東縣,296,獅子鄉,6461,內文村
15,屏東縣,296,獅子鄉,6462,竹坑村
15,屏東縣,296,獅子鄉,6463,獅子村
15,屏東縣,296,獅子鄉,6464,內獅村
15,屏東縣,296,獅子鄉,6465,南世村
15,屏東縣,297,牡丹鄉,6466,石門村
15,屏東縣,297,牡丹鄉,6467,牡丹村
15,屏東縣,297,牡丹鄉,6468,東源村
15,屏東縣,297,牡丹鄉,6469,旭海村
15,屏東縣,297,牡丹鄉,6470,高士村
15,屏東縣,297,牡丹鄉,6471,四林村
16,臺東縣,298,臺東市,6472,富岡里
16,臺東縣,298,臺東市,6473,富豐里
16,臺東縣,298,臺東市,6474,岩灣里
16,臺東縣,298,臺東市,6475,南王里
16,臺東縣,298,臺東市,6476,卑南里
16,臺東縣,298,臺東市,6477,南榮里
16,臺東縣,298,臺東市,6478,新生里
16,臺東縣,298,臺東市,6479,民生里
16,臺東縣,298,臺東市,6480,寶桑里
16,臺東縣,298,臺東市,6481,馬蘭里
16,臺東縣,298,臺東市,6482,中心里
16,臺東縣,298,臺東市,6483,自強里
16,臺東縣,298,臺東市,6484,民族里
16,臺東縣,298,臺東市,6485,四維里
16,臺東縣,298,臺東市,6486,中華里
16,臺東縣,298,臺東市,6487,強國里
16,臺東縣,298,臺東市,6488,建國里
16,臺東縣,298,臺東市,6489,民權里
16,臺東縣,298,臺東市,6490,仁愛里
16,臺東縣,298,臺東市,6491,中正里
16,臺東縣,298,臺東市,6492,大同里
16,臺東縣,298,臺東市,6493,成功里
16,臺東縣,298,臺東市,6494,文化里
16,臺東縣,298,臺東市,6495,中山里
16,臺東縣,298,臺東市,6496,復國里
16,臺東縣,298,臺東市,6497,興國里
16,臺東縣,298,臺東市,6498,復興里
16,臺東縣,298,臺東市,6499,鐵花里
16,臺東縣,298,臺東市,6500,新園里
16,臺東縣,298,臺東市,6501,豐田里
16,臺東縣,298,臺東市,6502,豐年里
16,臺東縣,298,臺東市,6503,光明里
16,臺東縣,298,臺東市,6504,豐樂里
16,臺東縣,298,臺東市,6505,永樂里
16,臺東縣,298,臺東市,6506,康樂里
16,臺東縣,298,臺東市,6507,東海里
16,臺東縣,298,臺東市,6508,新興里
16,臺東縣,298,臺東市,6509,豐榮里
16,臺東縣,298,臺東市,6510,豐谷里
16,臺東縣,298,臺東市,6511,豐里里
16,臺東縣,298,臺東市,6512,豐原里
16,臺東縣,298,臺東市,6513,建和里
16,臺東縣,298,臺東市,6514,建興里
16,臺東縣,298,臺東市,6515,建業里
16,臺東縣,298,臺東市,6516,知本里
16,臺東縣,298,臺東市,6517,建農里
16,臺東縣,299,成功鎮,6518,博愛里
16,臺東縣,299,成功鎮,6519,忠孝里
16,臺東縣,299,成功鎮,6520,三仙里
16,臺東縣,299,成功鎮,6521,三民里
16,臺東縣,299,成功鎮,6522,忠智里
16,臺東縣,299,成功鎮,6523,忠仁里
16,臺東縣,299,成功鎮,6524,和平里
16,臺東縣,299,成功鎮,6525,信義里
16,臺東縣,300,關山鎮,6526,德高里
16,臺東縣,300,關山鎮,6527,豐泉里
16,臺東縣,300,關山鎮,6528,新福里
16,臺東縣,300,關山鎮,6529,中福里
16,臺東縣,300,關山鎮,6530,里壠里
16,臺東縣,300,關山鎮,6531,電光里
16,臺東縣,300,關山鎮,6532,月眉里
16,臺東縣,301,卑南鄉,6533,嘉豐村
16,臺東縣,301,卑南鄉,6534,利吉村
16,臺東縣,301,卑南鄉,6535,富山村
16,臺東縣,301,卑南鄉,6536,富源村
16,臺東縣,301,卑南鄉,6537,明峰村
16,臺東縣,301,卑南鄉,6538,初鹿村
16,臺東縣,301,卑南鄉,6539,美農村
16,臺東縣,301,卑南鄉,6540,賓朗村
16,臺東縣,301,卑南鄉,6541,泰安村
16,臺東縣,301,卑南鄉,6542,太平村
16,臺東縣,301,卑南鄉,6543,利嘉村
16,臺東縣,301,卑南鄉,6544,東興村
16,臺東縣,301,卑南鄉,6545,溫泉村
16,臺東縣,302,鹿野鄉,6546,瑞和村
16,臺東縣,302,鹿野鄉,6547,瑞豐村
16,臺東縣,302,鹿野鄉,6548,瑞源村
16,臺東縣,302,鹿野鄉,6549,永安村
16,臺東縣,302,鹿野鄉,6550,瑞隆村
16,臺東縣,302,鹿野鄉,6551,鹿野村
16,臺東縣,302,鹿野鄉,6552,龍田村
16,臺東縣,303,池上鄉,6553,福文村
16,臺東縣,303,池上鄉,6554,慶豐村
16,臺東縣,303,池上鄉,6555,大坡村
16,臺東縣,303,池上鄉,6556,大埔村
16,臺東縣,303,池上鄉,6557,福原村
16,臺東縣,303,池上鄉,6558,錦園村
16,臺東縣,303,池上鄉,6559,新興村
16,臺東縣,303,池上鄉,6560,萬安村
16,臺東縣,303,池上鄉,6561,富興村
16,臺東縣,303,池上鄉,6562,振興村
16,臺東縣,304,東河鄉,6563,北源村
16,臺東縣,304,東河鄉,6564,泰源村
16,臺東縣,304,東河鄉,6565,東河村
16,臺東縣,304,東河鄉,6566,尚德村
16,臺東縣,304,東河鄉,6567,隆昌村
16,臺東縣,304,東河鄉,6568,興昌村
16,臺東縣,304,東河鄉,6569,都蘭村
16,臺東縣,305,長濱鄉,6570,樟原村
16,臺東縣,305,長濱鄉,6571,三間村
16,臺東縣,305,長濱鄉,6572,忠勇村
16,臺東縣,305,長濱鄉,6573,長濱村
16,臺東縣,305,長濱鄉,6574,竹湖村
16,臺東縣,305,長濱鄉,6575,寧埔村
16,臺東縣,306,太麻里鄉,6576,美和村
16,臺東縣,306,太麻里鄉,6577,三和村
16,臺東縣,306,太麻里鄉,6578,華源村
16,臺東縣,306,太麻里鄉,6579,北里村
16,臺東縣,306,太麻里鄉,6580,泰和村
16,臺東縣,306,太麻里鄉,6581,大王村
16,臺東縣,306,太麻里鄉,6582,香蘭村
16,臺東縣,306,太麻里鄉,6583,金崙村
16,臺東縣,306,太麻里鄉,6584,多良村
16,臺東縣,307,大武鄉,6585,大竹村
16,臺東縣,307,大武鄉,6586,大鳥村
16,臺東縣,307,大武鄉,6587,大武村
16,臺東縣,307,大武鄉,6588,尚武村
16,臺東縣,307,大武鄉,6589,南興村
16,臺東縣,308,綠島鄉,6590,公舘村
16,臺東縣,308,綠島鄉,6591,中寮村
16,臺東縣,308,綠島鄉,6592,南寮村
16,臺東縣,309,海端鄉,6593,廣原村
16,臺東縣,309,海端鄉,6594,霧鹿村
16,臺東縣,309,海端鄉,6595,利稻村
16,臺東縣,309,海端鄉,6596,海端村
16,臺東縣,309,海端鄉,6597,崁頂村
16,臺東縣,309,海端鄉,6598,加拿村
16,臺東縣,310,延平鄉,6599,武陵村
16,臺東縣,310,延平鄉,6600,永康村
16,臺東縣,310,延平鄉,6601,紅葉村
16,臺東縣,310,延平鄉,6602,鸞山村
16,臺東縣,310,延平鄉,6603,桃源村
16,臺東縣,311,金峰鄉,6604,新興村
16,臺東縣,311,金峰鄉,6605,正興村
16,臺東縣,311,金峰鄉,6606,嘉蘭村
16,臺東縣,311,金峰鄉,6607,賓茂村
16,臺東縣,311,金峰鄉,6608,歷坵村
16,臺東縣,312,達仁鄉,6609,台坂村
16,臺東縣,312,達仁鄉,6610,土坂村
16,臺東縣,312,達仁鄉,6611,新化村
16,臺東縣,312,達仁鄉,6612,安朔村
16,臺東縣,312,達仁鄉,6613,森永村
16,臺東縣,312,達仁鄉,6614,南田村
16,臺東縣,313,蘭嶼鄉,6615,東清村
16,臺東縣,313,蘭嶼鄉,6616,朗島村
16,臺東縣,313,蘭嶼鄉,6617,紅頭村
16,臺東縣,313,蘭嶼鄉,6618,椰油村
17,花蓮縣,314,花蓮市,6619,民立里
17,花蓮縣,314,花蓮市,6620,民運里
17,花蓮縣,314,花蓮市,6621,民族里
17,花蓮縣,314,花蓮市,6622,主信里
17,花蓮縣,314,花蓮市,6623,主睦里
17,花蓮縣,314,花蓮市,6624,主和里
17,花蓮縣,314,花蓮市,6625,國威里
17,花蓮縣,314,花蓮市,6626,國風里
17,花蓮縣,314,花蓮市,6627,民德里
17,花蓮縣,314,花蓮市,6628,民意里
17,花蓮縣,314,花蓮市,6629,民治里
17,花蓮縣,314,花蓮市,6630,主義里
17,花蓮縣,314,花蓮市,6631,主工里
17,花蓮縣,314,花蓮市,6632,主農里
17,花蓮縣,314,花蓮市,6633,國治里
17,花蓮縣,314,花蓮市,6634,國富里
17,花蓮縣,314,花蓮市,6635,民政里
17,花蓮縣,314,花蓮市,6636,民勤里
17,花蓮縣,314,花蓮市,6637,民生里
17,花蓮縣,314,花蓮市,6638,主商里
17,花蓮縣,314,花蓮市,6639,主學里
17,花蓮縣,314,花蓮市,6640,國光里
17,花蓮縣,314,花蓮市,6641,國聯里
17,花蓮縣,314,花蓮市,6642,國強里
17,花蓮縣,314,花蓮市,6643,民心里
17,花蓮縣,314,花蓮市,6644,民樂里
17,花蓮縣,314,花蓮市,6645,民主里
17,花蓮縣,314,花蓮市,6646,主勤里
17,花蓮縣,314,花蓮市,6647,主力里
17,花蓮縣,314,花蓮市,6648,國安里
17,花蓮縣,314,花蓮市,6649,國魂里
17,花蓮縣,314,花蓮市,6650,國慶里
17,花蓮縣,314,花蓮市,6651,民享里
17,花蓮縣,314,花蓮市,6652,民有里
17,花蓮縣,314,花蓮市,6653,民權里
17,花蓮縣,314,花蓮市,6654,主計里
17,花蓮縣,314,花蓮市,6655,主權里
17,花蓮縣,314,花蓮市,6656,國華里
17,花蓮縣,314,花蓮市,6657,國防里
17,花蓮縣,314,花蓮市,6658,國福里
17,花蓮縣,314,花蓮市,6659,國裕里
17,花蓮縣,314,花蓮市,6660,主安里
17,花蓮縣,314,花蓮市,6661,國盛里
17,花蓮縣,314,花蓮市,6662,國興里
17,花蓮縣,314,花蓮市,6663,民孝里
17,花蓮縣,315,鳳林鎮,6664,鳳仁里
17,花蓮縣,315,鳳林鎮,6665,鳳義里
17,花蓮縣,315,鳳林鎮,6666,鳳禮里
17,花蓮縣,315,鳳林鎮,6667,鳳智里
17,花蓮縣,315,鳳林鎮,6668,鳳信里
17,花蓮縣,315,鳳林鎮,6669,山興里
17,花蓮縣,315,鳳林鎮,6670,大榮里
17,花蓮縣,315,鳳林鎮,6671,北林里
17,花蓮縣,315,鳳林鎮,6672,南平里
17,花蓮縣,315,鳳林鎮,6673,林榮里
17,花蓮縣,315,鳳林鎮,6674,長橋里
17,花蓮縣,315,鳳林鎮,6675,森榮里
17,花蓮縣,316,玉里鎮,6676,中城里
17,花蓮縣,316,玉里鎮,6677,啟模里
17,花蓮縣,316,玉里鎮,6678,永昌里
17,花蓮縣,316,玉里鎮,6679,泰昌里
17,花蓮縣,316,玉里鎮,6680,國武里
17,花蓮縣,316,玉里鎮,6681,源城里
17,花蓮縣,316,玉里鎮,6682,長良里
17,花蓮縣,316,玉里鎮,6683,樂合里
17,花蓮縣,316,玉里鎮,6684,東豐里
17,花蓮縣,316,玉里鎮,6685,觀音里
17,花蓮縣,316,玉里鎮,6686,松浦里
17,花蓮縣,316,玉里鎮,6687,春日里
17,花蓮縣,316,玉里鎮,6688,德武里
17,花蓮縣,316,玉里鎮,6689,三民里
17,花蓮縣,316,玉里鎮,6690,大禹里
17,花蓮縣,317,新城鄉,6691,新城村
17,花蓮縣,317,新城鄉,6692,順安村
17,花蓮縣,317,新城鄉,6693,康樂村
17,花蓮縣,317,新城鄉,6694,北埔村
17,花蓮縣,317,新城鄉,6695,佳林村
17,花蓮縣,317,新城鄉,6696,嘉里村
17,花蓮縣,317,新城鄉,6697,嘉新村
17,花蓮縣,317,新城鄉,6698,大漢村
17,花蓮縣,318,吉安鄉,6699,北昌村
17,花蓮縣,318,吉安鄉,6700,勝安村
17,花蓮縣,318,吉安鄉,6701,太昌村
17,花蓮縣,318,吉安鄉,6702,永安村
17,花蓮縣,318,吉安鄉,6703,慶豐村
17,花蓮縣,318,吉安鄉,6704,吉安村
17,花蓮縣,318,吉安鄉,6705,福興村
17,花蓮縣,318,吉安鄉,6706,南華村
17,花蓮縣,318,吉安鄉,6707,干城村
17,花蓮縣,318,吉安鄉,6708,永興村
17,花蓮縣,318,吉安鄉,6709,稻香村
17,花蓮縣,318,吉安鄉,6710,南昌村
17,花蓮縣,318,吉安鄉,6711,宜昌村
17,花蓮縣,318,吉安鄉,6712,仁里村
17,花蓮縣,318,吉安鄉,6713,東昌村
17,花蓮縣,318,吉安鄉,6714,仁安村
17,花蓮縣,318,吉安鄉,6715,仁和村
17,花蓮縣,318,吉安鄉,6716,光華村
17,花蓮縣,319,壽豐鄉,6717,樹湖村
17,花蓮縣,319,壽豐鄉,6718,溪口村
17,花蓮縣,319,壽豐鄉,6719,豐山村
17,花蓮縣,319,壽豐鄉,6720,豐裡村
17,花蓮縣,319,壽豐鄉,6721,豐坪村
17,花蓮縣,319,壽豐鄉,6722,共和村
17,花蓮縣,319,壽豐鄉,6723,壽豐村
17,花蓮縣,319,壽豐鄉,6724,光榮村
17,花蓮縣,319,壽豐鄉,6725,池南村
17,花蓮縣,319,壽豐鄉,6726,平和村
17,花蓮縣,319,壽豐鄉,6727,志學村
17,花蓮縣,319,壽豐鄉,6728,米棧村
17,花蓮縣,319,壽豐鄉,6729,月眉村
17,花蓮縣,319,壽豐鄉,6730,水璉村
17,花蓮縣,319,壽豐鄉,6731,鹽寮村
17,花蓮縣,320,光復鄉,6732,大安村
17,花蓮縣,320,光復鄉,6733,大華村
17,花蓮縣,320,光復鄉,6734,大平村
17,花蓮縣,320,光復鄉,6735,大馬村
17,花蓮縣,320,光復鄉,6736,大同村
17,花蓮縣,320,光復鄉,6737,大進村
17,花蓮縣,320,光復鄉,6738,大全村
17,花蓮縣,320,光復鄉,6739,大興村
17,花蓮縣,320,光復鄉,6740,大富村
17,花蓮縣,320,光復鄉,6741,大豐村
17,花蓮縣,320,光復鄉,6742,東富村
17,花蓮縣,320,光復鄉,6743,西富村
17,花蓮縣,320,光復鄉,6744,南富村
17,花蓮縣,320,光復鄉,6745,北富村
17,花蓮縣,321,豐濱鄉,6746,豐濱村
17,花蓮縣,321,豐濱鄉,6747,新社村
17,花蓮縣,321,豐濱鄉,6748,磯崎村
17,花蓮縣,321,豐濱鄉,6749,港口村
17,花蓮縣,321,豐濱鄉,6750,靜浦村
17,花蓮縣,322,瑞穗鄉,6751,瑞穗村
17,花蓮縣,322,瑞穗鄉,6752,瑞美村
17,花蓮縣,322,瑞穗鄉,6753,瑞良村
17,花蓮縣,322,瑞穗鄉,6754,瑞祥村
17,花蓮縣,322,瑞穗鄉,6755,瑞北村
17,花蓮縣,322,瑞穗鄉,6756,舞鶴村
17,花蓮縣,322,瑞穗鄉,6757,鶴岡村
17,花蓮縣,322,瑞穗鄉,6758,奇美村
17,花蓮縣,322,瑞穗鄉,6759,富源村
17,花蓮縣,322,瑞穗鄉,6760,富民村
17,花蓮縣,322,瑞穗鄉,6761,富興村
17,花蓮縣,323,富里鄉,6762,吳江村
17,花蓮縣,323,富里鄉,6763,東里村
17,花蓮縣,323,富里鄉,6764,萬寧村
17,花蓮縣,323,富里鄉,6765,新興村
17,花蓮縣,323,富里鄉,6766,竹田村
17,花蓮縣,323,富里鄉,6767,羅山村
17,花蓮縣,323,富里鄉,6768,石牌村
17,花蓮縣,323,富里鄉,6769,明里村
17,花蓮縣,323,富里鄉,6770,富里村
17,花蓮縣,323,富里鄉,6771,永豐村
17,花蓮縣,323,富里鄉,6772,豐南村
17,花蓮縣,323,富里鄉,6773,富南村
17,花蓮縣,323,富里鄉,6774,學田村
17,花蓮縣,324,秀林鄉,6775,崇德村
17,花蓮縣,324,秀林鄉,6776,富世村
17,花蓮縣,324,秀林鄉,6777,秀林村
17,花蓮縣,324,秀林鄉,6778,水源村
17,花蓮縣,324,秀林鄉,6779,銅門村
17,花蓮縣,324,秀林鄉,6780,文蘭村
17,花蓮縣,324,秀林鄉,6781,景美村
17,花蓮縣,324,秀林鄉,6782,佳民村
17,花蓮縣,324,秀林鄉,6783,和平村
17,花蓮縣,325,萬榮鄉,6784,西林村
17,花蓮縣,325,萬榮鄉,6785,見晴村
17,花蓮縣,325,萬榮鄉,6786,萬榮村
17,花蓮縣,325,萬榮鄉,6787,明利村
17,花蓮縣,325,萬榮鄉,6788,馬遠村
17,花蓮縣,325,萬榮鄉,6789,紅葉村
17,花蓮縣,326,卓溪鄉,6790,崙山村
17,花蓮縣,326,卓溪鄉,6791,立山村
17,花蓮縣,326,卓溪鄉,6792,太平村
17,花蓮縣,326,卓溪鄉,6793,卓溪村
17,花蓮縣,326,卓溪鄉,6794,卓清村
17,花蓮縣,326,卓溪鄉,6795,古風村
18,澎湖縣,327,馬公市,6796,新復里
18,澎湖縣,327,馬公市,6797,復興里
18,澎湖縣,327,馬公市,6798,長安里
18,澎湖縣,327,馬公市,6799,中央里
18,澎湖縣,327,馬公市,6800,啟明里
18,澎湖縣,327,馬公市,6801,重慶里
18,澎湖縣,327,馬公市,6802,中興里
18,澎湖縣,327,馬公市,6803,光復里
18,澎湖縣,327,馬公市,6804,光榮里
18,澎湖縣,327,馬公市,6805,光明里
18,澎湖縣,327,馬公市,6806,朝陽里
18,澎湖縣,327,馬公市,6807,陽明里
18,澎湖縣,327,馬公市,6808,重光里
18,澎湖縣,327,馬公市,6809,西衛里
18,澎湖縣,327,馬公市,6810,西文里
18,澎湖縣,327,馬公市,6811,東文里
18,澎湖縣,327,馬公市,6812,案山里
18,澎湖縣,327,馬公市,6813,光華里
18,澎湖縣,327,馬公市,6814,前寮里
18,澎湖縣,327,馬公市,6815,石泉里
18,澎湖縣,327,馬公市,6816,菜園里
18,澎湖縣,327,馬公市,6817,東衛里
18,澎湖縣,327,馬公市,6818,安宅里
18,澎湖縣,327,馬公市,6819,烏崁里
18,澎湖縣,327,馬公市,6820,興仁里
18,澎湖縣,327,馬公市,6821,鐵線里
18,澎湖縣,327,馬公市,6822,山水里
18,澎湖縣,327,馬公市,6823,鎖港里
18,澎湖縣,327,馬公市,6824,五德里
18,澎湖縣,327,馬公市,6825,井垵里
18,澎湖縣,327,馬公市,6826,嵵裡里
18,澎湖縣,327,馬公市,6827,風櫃里
18,澎湖縣,327,馬公市,6828,虎井里
18,澎湖縣,327,馬公市,6829,桶盤里
18,澎湖縣,328,湖西鄉,6830,湖西村
18,澎湖縣,328,湖西鄉,6831,湖東村
18,澎湖縣,328,湖西鄉,6832,青螺村
18,澎湖縣,328,湖西鄉,6833,白坑村
18,澎湖縣,328,湖西鄉,6834,南寮村
18,澎湖縣,328,湖西鄉,6835,北寮村
18,澎湖縣,328,湖西鄉,6836,紅羅村
18,澎湖縣,328,湖西鄉,6837,西溪村
18,澎湖縣,328,湖西鄉,6838,成功村
18,澎湖縣,328,湖西鄉,6839,東石村
18,澎湖縣,328,湖西鄉,6840,中西村
18,澎湖縣,328,湖西鄉,6841,潭邊村
18,澎湖縣,328,湖西鄉,6842,鼎灣村
18,澎湖縣,328,湖西鄉,6843,許家村
18,澎湖縣,328,湖西鄉,6844,沙港村
18,澎湖縣,328,湖西鄉,6845,城北村
18,澎湖縣,328,湖西鄉,6846,太武村
18,澎湖縣,328,湖西鄉,6847,隘門村
18,澎湖縣,328,湖西鄉,6848,林投村
18,澎湖縣,328,湖西鄉,6849,尖山村
18,澎湖縣,328,湖西鄉,6850,龍門村
18,澎湖縣,328,湖西鄉,6851,菓葉村
18,澎湖縣,329,白沙鄉,6852,中屯村
18,澎湖縣,329,白沙鄉,6853,講美村
